	meaning	txt_lug	langvar_uid_lug	txt_eng	langvar_uid_eng
10967	19494378	nsega	lug-000	vulture	eng-000
10968	19494379	nseko	lug-000	laughter	eng-000
10969	10166263	nsi	lug-000	country	eng-000
10970	10166978	nsi	lug-000	earth	eng-000
10971	10166978	nsi	lug-000	land	eng-000
10975	19494382	nsi	lug-000	globe	eng-000
10976	19494383	nsi	lug-000	planet	eng-000
10977	19494384	nsi	lug-000	world	eng-000
10978	19494385	nsibuko	lug-000	origin	eng-000
10979	19494386	nsibuko	lug-000	source	eng-000
10980	10166728	nsigo	lug-000	kidney	eng-000
10981	10166944	nsigo	lug-000	seed	eng-000
10983	19494388	nsigo	lug-000	ovary	eng-000
10985	19494390	nsiko	lug-000	bush	eng-000
10986	19494391	nsikya	lug-000	neck	eng-000
10987	10166855	nsili	lug-000	mosquito	eng-000
10988	10166273	nsimbi	lug-000	cowrie shell	eng-000
10989	19494392	nsimbi	lug-000	money	eng-000
10990	19494393	nsimbuko	lug-000	departure	eng-000
10991	19494394	nsingo	lug-000	neck	eng-000
10992	19494395	nsiri	lug-000	mosquito	eng-000
10993	19494396	nsiringanyi	lug-000	snail	eng-000
10995	19494398	nsobi	lug-000	error	eng-000
10997	19494400	nsolo	lug-000	animal	eng-000
10998	19494401	nsolo enkambwe	lug-000	tame	eng-000
10999	19494402	nsonda	lug-000	corner	eng-000
11000	19494403	nsonga	lug-000	issue	eng-000
11001	19494404	nsonga	lug-000	purpose	eng-000
11002	19494405	nsonga	lug-000	reason	eng-000
11003	10166319	nsonyi	lug-000	shame	eng-000
11006	10167165	nsonyi	lug-000	disgrace	eng-000
11009	19494407	nsonyiwa	lug-000	sorry	eng-000
11011	10166500	nsorela	lug-000	fly	eng-000
11012	19494408	nsowera	lug-000	fly	eng-000
11013	19494409	nssujju	lug-000	pumpkin	eng-000
11014	19494410	nsuma	lug-000	snout fish	eng-000
11015	10166325	nswa	lug-000	termite	eng-000
11016	19494411	nswa	lug-000	ant	eng-000
11017	19494412	nswaswa	lug-000	alligator	eng-000
11018	19494413	ntambuza yʼebintu	lug-000	process	eng-000
11019	10166652	ntamu	lug-000	pot	eng-000
11020	10166652	ntamu	lug-000	vessel	eng-000
11021	19494414	ntamu	lug-000	sauce pan	eng-000
11022	19494415	ntandikwa	lug-000	capital	eng-000
11023	19494416	ntandikwa	lug-000	origin	eng-000
11024	19494417	ntangawuuzi	lug-000	ginger	eng-000
11025	19494418	ntasiima	lug-000	ungrateful	eng-000
11026	10166509	nte	lug-000	cow	eng-000
11027	19494419	nte	lug-000	cattle	eng-000
11029	19494421	nte enkazi	lug-000	cow	eng-000
11030	19494422	nte ensajja	lug-000	bull	eng-000
11031	19494423	ntebe	lug-000	bench	eng-000
11032	19494424	ntebe	lug-000	chair	eng-000
11034	19494426	ntebe mu kibiina	lug-000	desk	eng-000
11035	10167021	ntebi	lug-000	chair	eng-000
11038	19494427	nteekateeka	lug-000	plan	eng-000
11039	19494428	ntegeka	lug-000	order	eng-000
11040	19494429	ntegeka	lug-000	programme	eng-000
11041	19494431	ntenvu	lug-000	December	eng-000
11042	19494432	nti	lug-000	that	eng-000
11044	19494433	ntikko	lug-000	peak	eng-000
11045	19494434	ntobo	lug-000	bottom	eng-000
11046	19494435	ntongooli	lug-000	harp	eng-000
11047	10166820	ntu	lug-000	person	eng-000
11048	10166821	ntu	lug-000	thing	eng-000
11049	19494436	ntugga	lug-000	giraffe	eng-000
11050	10166518	ntulege	lug-000	zebra	eng-000
11052	10167154	ntumbwe	lug-000	calf of the leg	eng-000
11053	19494438	ntungo	lug-000	sesame	eng-000
11054	19494439	ntuntu	lug-000	noon	eng-000
11055	10167208	ntuuyo	lug-000	sweat	eng-000
11057	19494441	nva endirwa	lug-000	lettuce	eng-000
11058	10167034	nvi	lug-000	white hair	eng-000
11059	19494442	nviiri	lug-000	hair	eng-000
11060	10166547	nvubu	lug-000	hippopotamus	eng-000
11061	19494443	nvumuulo	lug-000	fast	eng-000
11062	10166695	nwe	lug-000	finger	eng-000
11063	10166694	nya	lug-000	defecate	eng-000
11064	10166637	nyala	lug-000	banana	eng-000
11065	10166862	nyama	lug-000	meat	eng-000
11066	10167176	nyana	lug-000	calf	eng-000
11067	10166388	nyanja	lug-000	lake	eng-000
11071	10166428	nyilili	lug-000	line	eng-000
11072	10166428	nyilili	lug-000	row	eng-000
11073	10166736	nyindo	lug-000	nose	eng-000
11075	10166715	nyogovu	lug-000	cold	eng-000
11076	19494448	nyongeza	lug-000	bonus	eng-000
11077	10166924	nyonta	lug-000	thirst	eng-000
11078	10167104	nyonyi	lug-000	bird	eng-000
11079	10166696	nyra	lug-000	drink	eng-000
11080	19494449	nyukuta	lug-000	letter	eng-000
11081	19494450	nyukuta ensirifu	lug-000	consonant	eng-000
11082	19494451	nyukuta mpeereza	lug-000	vowel	eng-000
11083	44621	nyumba	lug-000	house	eng-000
11086	19494452	nyumba yabirime	lug-000	greenhouse	eng-000
11088	19494453	nyumba yanababubi	lug-000	web	eng-000
11089	19494454	nywanto	lug-000	nipple	eng-000
11090	19494455	nzaalwa	lug-000	native	eng-000
11091	19494456	nze	lug-000	I	eng-000
11092	19494457	nze	lug-000	me	eng-000
11097	10167084	nzige	lug-000	locust	eng-000
11098	19494458	nzikiriza	lug-000	belief	eng-000
11099	19494459	nzikiriza	lug-000	faith	eng-000
11100	19494460	nzikiriziganya	lug-000	agreement	eng-000
11102	10166596	nziro	lug-000	soot	eng-000
11103	19494462	nzirugavu	lug-000	black	eng-000
11106	19494463	nzivuunula	lug-000	interpretation	eng-000
11110	32691542	obulamu	lug-000	health	eng-000
11111	32691808	obulamu	lug-000	life	eng-000
11113	10166472	ogela	lug-000	speak	eng-000
11117	32691793	okugulu	lug-000	leg	eng-000
11121	20033943	okutu	lug-000	ear	eng-000
11127	30775458	okwagala	lug-000	want	eng-000
11128	32690400	okwagala	lug-000	affection	eng-000
11130	10166916	okya	lug-000	roast	eng-000
11131	10167182	ola	lug-000	bring up	eng-000
11133	10166961	oluggi	lug-000	door	eng-000
11135	20033932	olukuta	lug-000	skin	eng-000
11137	32691781	olukuta	lug-000	layer	eng-000
11138	20033948	olulimi	lug-000	tongue	eng-000
11143	32691769	olulimi	lug-000	language	eng-000
11148	32691007	olunaku	lug-000	date	eng-000
11149	32691011	olunaku	lug-000	day	eng-000
11150	20033990	olusozi	lug-000	mountain	eng-000
11154	32691564	olusozi	lug-000	hill	eng-000
11155	20033932	olususu	lug-000	skin	eng-000
11161	30770646	olutalo	lug-000	armed conflict	eng-000
11162	30770646	olutalo	lug-000	war	eng-000
11164	20033989	oluwenda	lug-000	path	eng-000
11165	32692695	oluwenda	lug-000	solution	eng-000
11168	30769212	omubiri	lug-000	body	eng-000
11174	32692647	omubiri	lug-000	skin	eng-000
11176	30772678	omugaati	lug-000	bread	eng-000
11180	10166570	omukazi	lug-000	woman	eng-000
11182	30770744	omukazi	lug-000	female	eng-000
11188	20033952	omukono	lug-000	hand	eng-000
11189	30774990	omukono	lug-000	arm	eng-000
11196	32690400	omukwano	lug-000	affection	eng-000
11197	32691370	omukwano	lug-000	friendship	eng-000
11199	32691943	omukyala	lug-000	miss	eng-000
11200	10166996	omulenge	lug-000	young man	eng-000
11205	20033986	omuliro	lug-000	fire	eng-000
11214	32692513	omunnyo	lug-000	salt	eng-000
11216	10166820	omuntu	lug-000	person	eng-000
11218	27909737	omuntu	lug-000	man	eng-000
11221	32691600	omuntu	lug-000	human	eng-000
11223	19494464	omusaalaba	lug-000	cross	eng-000
11227	20033934	omusai	lug-000	blood	eng-000
11228	10166481	omusawo	lug-000	medicine man	eng-000
11229	32691101	omusawo	lug-000	doctor	eng-000
11230	99806	omusenyu	lug-000	sand	eng-000
11235	20033927	omuti	lug-000	tree	eng-000
11242	32692266	omuti	lug-000	pole	eng-000
11247	32691539	omutwe	lug-000	head	eng-000
11248	37023	omuwala	lug-000	girl	eng-000
11254	32691008	omuwala	lug-000	daughter	eng-000
11259	30766740	omwana	lug-000	child	eng-000
11260	30766746	omwana	lug-000	babe	eng-000
11261	30766746	omwana	lug-000	baby	eng-000
11265	32691732	omwana	lug-000	kid	eng-000
11267	30766108	omwenge	lug-000	alcohol	eng-000
11268	30766108	omwenge	lug-000	ethanol	eng-000
11269	30766108	omwenge	lug-000	ethyl alcohol	eng-000
11270	30766108	omwenge	lug-000	grain alcohol	eng-000
11271	30768648	omwenge	lug-000	wine	eng-000
11272	30774717	omwenge	lug-000	ale	eng-000
11273	30774717	omwenge	lug-000	beer	eng-000
11281	10166362	ongela	lug-000	increase	eng-000
11283	10166920	onoona	lug-000	spoil	eng-000
11284	10166923	ota	lug-000	bask	eng-000
11285	10166923	ota	lug-000	warm oneself	eng-000
11286	10167014	otulo	lug-000	sleep	eng-000
11287	10167017	oyo	lug-000	soul	eng-000
11288	10167017	oyo	lug-000	spirit	eng-000
11289	32692914	oyo	lug-000	that	eng-000
11290	10166332	oza	lug-000	wash	eng-000
11291	19494465	paaka	lug-000	park	eng-000
11293	19494466	paaka ya takisi	lug-000	taxi park	eng-000
11294	19494467	paasi	lug-000	iron	eng-000
11296	10166721	pacca	lug-000	slap	eng-000
11297	19494468	pamba	lug-000	cotton	eng-000
11298	19494469	pamba	lug-000	pad	eng-000
11299	19494470	pamba	lug-000	wool	eng-000
11304	10166516	panga	lug-000	cock	eng-000
11306	19494471	parakyuti	lug-000	parachute	eng-000
11308	19494472	pasipoota	lug-000	passport	eng-000
11310	19494473	pata	lug-000	hinge	eng-000
11312	19494474	peeera	lug-000	guava	eng-000
11313	19494475	petulooli	lug-000	petroleum	eng-000
11315	10167030	pewo	lug-000	wind	eng-000
11316	10167127	piiyi	lug-000	flatulence	eng-000
11317	19494476	pikipiki	lug-000	motorcycle	eng-000
11318	19494477	pini	lug-000	pin	eng-000
11319	19494478	pinka	lug-000	pink	eng-000
11321	10166989	pisi	lug-000	hyena	eng-000
11322	10166754	pitambi	lug-000	filth	eng-000
11323	19494479	poketi mane	lug-000	wallet	eng-000
11324	30776453	poketi mane	lug-000	billfold	eng-000
11325	30776453	poketi mane	lug-000	notecase	eng-000
11326	30776453	poketi mane	lug-000	pocketbook	eng-000
11329	10166296	pologoma	lug-000	lion	eng-000
11333	19494481	ppeesa	lug-000	button	eng-000
11334	19494482	puli	lug-000	April	eng-000
11335	19494483	puliida	lug-000	lawyer	eng-000
11337	19494484	pulojekiti	lug-000	project	eng-000
11339	10166744	pungu	lug-000	bird of prey	eng-000
11340	10166744	pungu	lug-000	eagle	eng-000
11341	97793	pusi	lug-000	cat	eng-000
11343	19494485	ra	lug-000	moreover	eng-000
11345	19494487	riiso	lug-000	eye	eng-000
11346	19494488	rinnya	lug-000	name	eng-000
11347	19494489	rinnya ettongole	lug-000	title	eng-000
11348	19494490	rinnyo	lug-000	tooth	eng-000
11349	19494491	rinnyo eggego	lug-000	wisdom tooth	eng-000
11351	10166999	ro	lug-000	night	eng-000
11352	10166559	rooto	lug-000	dream	eng-000
11353	19494492	ryaanyi	lug-000	might	eng-000
11354	19494493	ryaato	lug-000	boat	eng-000
11355	19494494	ryanda	lug-000	battery	eng-000
11356	19494495	ryenvu	lug-000	banana	eng-000
11357	10166609	sa	lug-000	grind	eng-000
11358	10166706	saaganda	lug-000	bale	eng-000
11359	10166706	saaganda	lug-000	bundle	eng-000
11360	10166706	saaganda	lug-000	pack	eng-000
11361	10166419	saala	lug-000	guide aright	eng-000
11362	10166939	saale	lug-000	arrow	eng-000
11363	10166946	saale	lug-000	bending	eng-000
11364	10166946	saale	lug-000	bow	eng-000
11365	19494496	saati	lug-000	shirt	eng-000
11366	19494497	saawa	lug-000	clock	eng-000
11367	19494498	saawa	lug-000	hour	eng-000
11368	19494499	saawa	lug-000	watch	eng-000
11370	19494500	saawa yʼokumukono	lug-000	watch	eng-000
11371	10166943	saayi	lug-000	blood	eng-000
11372	19494501	sabiiti	lug-000	week	eng-000
11375	19494502	sabuuni	lug-000	soap	eng-000
11377	19494503	sadaaka	lug-000	sacrifice	eng-000
11379	10166442	sajja	lug-000	male	eng-000
11380	10167151	saka	lug-000	thicket	eng-000
11382	10166436	sala	lug-000	slaughter	eng-000
11383	10167102	salika	lug-000	wrap up	eng-000
11384	10166435	sambi	lug-000	thigh	eng-000
11385	10166533	sana	lug-000	light	eng-000
11386	10166533	sana	lug-000	sky	eng-000
11387	10166938	sanafu	lug-000	ant	eng-000
11388	19494504	sanduke	lug-000	closet	eng-000
11391	10167202	sanga	lug-000	meet	eng-000
11392	10167039	sanvu	lug-000	seven	eng-000
11393	10167234	sanyuka	lug-000	be pleased	eng-000
11394	10167129	sanyusa	lug-000	please	eng-000
11395	10167129	sanyusa	lug-000	satisfy	eng-000
11396	10167113	sasi	lug-000	spark	eng-000
11397	10166765	sasilo	lug-000	garbage	eng-000
11398	10166765	sasilo	lug-000	rubbish	eng-000
11399	10166367	sasula	lug-000	pay	eng-000
11400	19494505	sasura	lug-000	pay	eng-000
11402	19494506	sati	lug-000	T-shirt	eng-000
11405	19494507	satifikeeti	lug-000	certificate	eng-000
11407	10166792	satu	lug-000	three	eng-000
11408	19494508	satu	lug-000	thirty	eng-000
11409	19494509	sawa	lug-000	o’clock	eng-000
11411	10166481	sawo	lug-000	medicine man	eng-000
11412	19494510	sayansi	lug-000	science	eng-000
11414	10167291	saza	lug-000	cut	eng-000
11415	10167291	saza	lug-000	lop	eng-000
11416	10167235	sazzanzita	lug-000	bifurcation	eng-000
11417	10167235	sazzanzita	lug-000	cross-roads	eng-000
11418	19494512	seeta	lug-000	theater	eng-000
11422	10166347	seeteera	lug-000	be spread out	eng-000
11423	10167108	seeyeeya	lug-000	glide	eng-000
11424	10167108	seeyeeya	lug-000	trickle	eng-000
11425	19494513	sefuliya	lug-000	sauce pan	eng-000
11426	10167245	seka	lug-000	laugh	eng-000
11427	10166440	sesema	lug-000	vomit	eng-000
11431	19494515	sekulitale	lug-000	secretary	eng-000
11434	19494516	seminti	lug-000	cement	eng-000
11437	10166787	sena	lug-000	draw	eng-000
11438	10167143	senge	lug-000	wall	eng-000
11439	10166848	sengejja	lug-000	filter	eng-000
11441	19494517	sente	lug-000	money	eng-000
11444	10167256	senyu	lug-000	sand	eng-000
11445	19494518	seti yamapeesa	lug-000	keyboard	eng-000
11447	10166263	si	lug-000	country	eng-000
11448	10166978	si	lug-000	earth	eng-000
11449	10166978	si	lug-000	land	eng-000
11451	19494519	si mulabufu	lug-000	backward	eng-000
11454	30783192	si mulabufu	lug-000	backwards	eng-000
11456	10166477	siba	lug-000	tie up	eng-000
11457	19494520	siddi za kompyuta	lug-000	CD-ROM	eng-000
11459	10167237	siga	lug-000	plant	eng-000
11460	10167237	siga	lug-000	sow	eng-000
11461	10166302	sigala	lug-000	remain	eng-000
11463	10167122	sige	lug-000	eyebrow	eng-000
11464	10166795	sigika	lug-000	be leaning	eng-000
11465	10166728	sigo	lug-000	kidney	eng-000
11466	10166944	sigo	lug-000	seed	eng-000
11467	10167174	siibuka	lug-000	take leave of	eng-000
11468	10166858	siiga	lug-000	smear on	eng-000
11469	10166858	siiga	lug-000	spread	eng-000
11470	19494521	siima	lug-000	grateful	eng-000
11471	10166315	siimuula	lug-000	wipe	eng-000
11472	10166412	siiwa	lug-000	itch	eng-000
11473	10166462	sika	lug-000	pull	eng-000
11474	19494522	sikaala	lug-000	scholarship	eng-000
11476	19494523	sikaati	lug-000	skirt	eng-000
11479	10166855	sili	lug-000	mosquito	eng-000
11480	10166737	silika	lug-000	be quiet	eng-000
11481	19494524	silingi	lug-000	ceiling	eng-000
11484	10166758	sima	lug-000	dig	eng-000
11485	10166310	simba	lug-000	genet	eng-000
11486	10166273	simbi	lug-000	cowrie shell	eng-000
11487	10166616	sindi	lug-000	tramp of feet	eng-000
11488	10166809	sindika	lug-000	push	eng-000
11489	20272506	singa	lug-000	if	eng-000
11490	10166984	sinz	lug-000	heel	eng-000
11491	10166546	siri	lug-000	garden	eng-000
11494	10166441	sita	lug-000	plait	eng-000
11495	19494526	sita kange	lug-000	conservative	eng-000
11497	19494527	sitaani	lug-000	devil	eng-000
11498	19494528	sitaani	lug-000	satan	eng-000
11507	30770395	siteringi	lug-000	wheel	eng-000
11509	19494532	sitoowa	lug-000	warehouse	eng-000
11510	19494533	situka	lug-000	dandruff	eng-000
11512	19494534	situkeesi	lug-000	suitcase	eng-000
11513	30775630	situkeesi	lug-000	case	eng-000
11516	10167001	siwa	lug-000	mix	eng-000
11517	10167001	siwa	lug-000	put together	eng-000
11518	19494535	siyaagi	lug-000	butter	eng-000
11521	10166875	so	lug-000	knife	eng-000
11522	10166890	so	lug-000	eye	eng-000
11523	10167238	so	lug-000	sword	eng-000
11524	10166759	soggola	lug-000	dig up	eng-000
11525	10166759	soggola	lug-000	dig out	eng-000
11526	19494536	sokisi	lug-000	sock	eng-000
11528	10167190	solooza	lug-000	assemble	eng-000
11529	10167190	solooza	lug-000	collect	eng-000
11530	10166704	solya	lug-000	thatched roof	eng-000
11531	10167255	soma	lug-000	read	eng-000
11532	10166549	somoka	lug-000	cross	eng-000
11533	10166317	songa	lug-000	poke	eng-000
11534	10166320	songola	lug-000	cut to shape	eng-000
11535	10166320	songola	lug-000	sharpen	eng-000
11536	10166319	sonyi	lug-000	shame	eng-000
11539	10167165	sonyi	lug-000	disgrace	eng-000
11541	19494537	sooda	lug-000	soda	eng-000
11543	10166995	sooli	lug-000	maize	eng-000
11544	10166500	sorela	lug-000	fly	eng-000
11545	10166351	sota	lug-000	serpent	eng-000
11546	10166351	sota	lug-000	snake	eng-000
11547	19494538	sowaani	lug-000	plate	eng-000
11548	10166538	sozi	lug-000	hill	eng-000
11549	10166998	sozi	lug-000	mountain	eng-000
11550	19494566	ssomero	lug-000	school	eng-000
11551	19494567	ssomo	lug-000	lesson	eng-000
11552	19494539	ssaala	lug-000	prayer	eng-000
11553	19494540	ssabalabirizi	lug-000	archbishop	eng-000
11556	19494541	ssabasajja	lug-000	king	eng-000
11558	19494542	ssanyu	lug-000	joy	eng-000
11560	37566317	ssatu	lug-000	three	eng-000
11561	19494543	ssaza	lug-000	county	eng-000
11563	19494545	ssebaseka	lug-000	June	eng-000
11565	19494547	ssebo	lug-000	boss	eng-000
11567	19494549	ssebo	lug-000	sir	eng-000
11569	30766369	ssebo	lug-000	line manager	eng-000
11570	30766369	ssebo	lug-000	manager	eng-000
11571	30766369	ssebo	lug-000	supervisor	eng-000
11575	19494550	ssedume	lug-000	bull	eng-000
11578	19494551	ssegwanga	lug-000	cock	eng-000
11582	19494553	ssekokko	lug-000	turkey	eng-000
11588	19494556	ssemwandu	lug-000	widower	eng-000
11590	30790918	ssemwandu	lug-000	widowman	eng-000
11592	19494557	ssenga	lug-000	aunt	eng-000
11593	19494558	ssenga	lug-000	if	eng-000
11594	30771953	ssenga	lug-000	paternal aunt	eng-000
11595	30771954	ssenga	lug-000	maternal aunt	eng-000
11598	19494559	ssentebe	lug-000	chairperson	eng-000
11600	19494560	ssenyiga	lug-000	cold	eng-000
11602	19494561	ssepuringi	lug-000	spring	eng-000
11604	19494562	ssezaala	lug-000	father-in-law	eng-000
11606	10167168	ssi	lug-000	bait	eng-000
11607	19494563	ssimu	lug-000	call	eng-000
11608	19494564	ssimu	lug-000	phone	eng-000
11609	19494565	ssimu	lug-000	telephone	eng-000
11610	10167259	ssuuka	lug-000	escape	eng-000
11611	10167259	ssuuka	lug-000	recover	eng-000
11612	19494568	sudaani	lug-000	Sudan	eng-000
11615	19494569	sukaali	lug-000	diabetes	eng-000
11617	19494570	sukali	lug-000	sugar	eng-000
11620	10166968	sukilize	lug-000	shade	eng-000
11621	10166968	sukilize	lug-000	shadow	eng-000
11622	10166898	sula	lug-000	dwell	eng-000
11623	10166683	sulo	lug-000	dew	eng-000
11624	10167013	sulo	lug-000	accommodation	eng-000
11625	10167013	sulo	lug-000	sleeping-place	eng-000
11626	19494571	supu	lug-000	gravy	eng-000
11627	19494572	supu	lug-000	sauce	eng-000
11628	19494573	supu	lug-000	soup	eng-000
11633	10167114	susa	lug-000	peel	eng-000
11634	10167114	susa	lug-000	shell	eng-000
11635	19494574	suuka	lug-000	bed sheet	eng-000
11636	19494575	suula	lug-000	chapter	eng-000
11637	19494576	suuti	lug-000	suit	eng-000
11638	10166619	suwa	lug-000	vein	eng-000
11639	10166325	swa	lug-000	termite	eng-000
11640	19494577	sweeta	lug-000	sweater	eng-000
11641	19494578	swiiti	lug-000	candy	eng-000
11647	19494579	swiki	lug-000	switch	eng-000
11649	10166297	ta	lug-000	milk	eng-000
11651	10167172	ta	lug-000	calabash	eng-000
11652	19494580	taala	lug-000	lamp	eng-000
11653	20272524	taala	lug-000	light	eng-000
11654	19494581	taala eyʼamasanyalaze	lug-000	electric lamp	eng-000
11655	10166783	taano	lug-000	five	eng-000
11656	19494582	taano	lug-000	fifty	eng-000
11657	19494583	taata	lug-000	dad	eng-000
11658	19494584	taata	lug-000	daddy	eng-000
11659	19494585	taata	lug-000	father	eng-000
11665	19494586	taata omuto	lug-000	uncle	eng-000
11668	19494587	taayi	lug-000	tie	eng-000
11670	19494589	takoleera	lug-000	impotent	eng-000
11671	19494590	tala yamafuta	lug-000	lap	eng-000
11672	19494591	talanta	lug-000	talent	eng-000
11673	30772003	talanta	lug-000	endowment	eng-000
11674	30772003	talanta	lug-000	gift	eng-000
11676	10166762	talo	lug-000	war	eng-000
11677	10166779	tamba	lug-000	make offerings	eng-000
11678	10166780	tambiro	lug-000	sacrifice	eng-000
11679	10167274	tambo	lug-000	machine	eng-000
11680	10167274	tambo	lug-000	spring	eng-000
11681	10166490	tambula	lug-000	walk	eng-000
11682	10166782	tambula	lug-000	take a walk	eng-000
11683	19494592	tambuuza	lug-000	plumber	eng-000
11684	10166652	tamu	lug-000	pot	eng-000
11685	10166652	tamu	lug-000	vessel	eng-000
11686	10166628	tamula	lug-000	get intoxicated	eng-000
11687	10166371	tanda	lug-000	bed	eng-000
11688	10166791	tange	lug-000	my father	eng-000
11689	19494593	tanzaniya	lug-000	Tanzania	eng-000
11692	19494594	tategeera omusiru	lug-000	ass	eng-000
11693	19494595	tawulo	lug-000	towel	eng-000
11694	10166509	te	lug-000	cow	eng-000
11695	10166406	teego	lug-000	witchcraft	eng-000
11696	10167305	teeka	lug-000	place	eng-000
11697	10167305	teeka	lug-000	put	eng-000
11698	10167305	teeka	lug-000	set	eng-000
